604,6
605,7
606,5
607,18
608,18
609,18
610,18
611,18
612,3
613,7
614,7
615,7
616,5
617,5
618,1
619,18
620,3
621,7
622,5
623,5
624,5
625,9
626,5
627,18
628,4
629,16
630,16
631,6
632,5
633,5
634,17
635,17
636,19
637,18
638,18
639,1
640,9
641,12
642,14
643,6
644,12
645,1
646,16
647,18
648,1
649,5
650,1
651,11
652,1
653,1
654,12
655,16
656,5
657,9
658,16
659,16
660,5
661,18
662,12
663,6
664,5
665,6
666,1
667,1
668,2
669,16
670,18
671,18
672,18
673,18
674,18
675,18
676,18
677,18
678,18
679,18
680,18
681,18
682,18
683,18
684,18
685,18
686,18
687,18
688,18
689,12
690,7
691,1
692,1
693,9
694,9
695,9
696,4
697,13
698,13
699,13
700,13
701,13
702,14
703,13
704,13
705,13
706,13
707,13
708,17
709,14
710,3
711,4
712,13
713,13
714,18
715,5
716,9
717,13
718,13
719,9
720,13
721,13
722,13
723,13
724,5
725,13
726,13
727,4
728,4
729,4
730,5
731,13
732,4
733,18
734,4
735,18
736,3
737,3
738,13
739,4
740,13
741,3
742,3
743,14
744,4
745,4
746,13
747,13
748,4
749,4
750,4
751,17
752,4
753,9
754,17
755,4
756,19
757,8
758,4
759,8
760,8
761,8
762,16
763,6
764,17
765,8
766,9
767,1
768,3
769,18
770,5
771,1
772,16
773,4
774,16
775,4
776,5
777,5
778,5
779,5
780,5
781,5
782,1
783,1
784,12
785,20
786,16
787,12
788,14
789,14
790,5
791,5
792,18
793,18
794,18
795,18
796,18
797,10
798,10
799,18
800,18
801,18
802,18
803,18
804,18
805,17
806,7
807,9
808,5
809,6
810,9
811,20
812,10
813,3
814,3
815,20
816,3
817,3
818,7
819,18
820,18
821,7
822,5
823,7
824,5
825,10
826,8
827,9
828,1
829,2
830,2
831,2
832,2
833,18
834,5
835,18
836,8
837,4
838,4
839,4
840,4
841,9
842,6
843,6
844,11
845,16
846,16
847,14
848,14
849,14
850,2
851,13
852,5
853,18
854,3
855,1
856,20
857,5
858,20
859,14
860,2
861,4
862,4
863,4
864,13
865,4
866,18
867,18
868,18
869,18
870,18
871,18
872,18
873,18
874,18
875,18
876,18
877,18
878,18
879,6
880,16
881,7
882,17
883,3
884,7
885,4
886,1
887,6
888,3
889,12
890,16
891,12
892,1
893,18
894,18
895,18
896,18
897,18
898,18
899,18
900,4
901,4
902,16
903,17
904,6
905,7
906,7
907,3
908,3
909,6
910,20
911,4
912,3
913,6
914,1
915,13
916,13
917,13
918,13
919,5
920,3
921,16
922,16
923,7
924,4
925,5
926,7
927,7
928,7
929,7
930,12
931,16
932,3
933,7
934,7
935,18
936,18
937,18
938,5
939,5
940,2
941,9
942,9
943,4
944,14
945,9
946,5
947,1
948,4
949,10
950,16
951,3
952,4
953,16
954,16
955,5
956,3
957,3
958,12
959,4
960,13
961,8
962,20
963,8
964,14
965,14
966,5
967,4
968,9
969,13
970,18
971,18
972,18
973,9
974,5
975,5
976,5
977,6
978,4
979,5
980,5
981,5
982,4
983,6
984,5
985,11
986,18
987,4
988,5
989,5
990,5
991,20
992,2
993,3
994,12
995,1
996,6
997,19
998,17
999,19
1000,13
1001,13
1002,13
1003,19
1004,8
1005,4
1006,4
1007,6
1008,2
1009,2
1010,16
1011,6
1012,18
1013,18
1014,18
1015,18
1016,5
1017,14
1018,14
1019,7
1020,7
1021,5
1022,5
1023,4
1024,4
1025,4
1026,4
1027,13
1028,11
1029,6
1030,4
1031,6
1032,2
1033,14
1034,4
1035,4
1036,16
1037,4
1038,4
1039,4
1040,4
1041,4
1042,9
1043,14
1044,14
1045,4
1046,4
1047,3
1048,5
1049,5
1050,10
1051,7
1052,7
1053,18
1054,18
1055,1
1056,5
1057,5
1058,5
1059,13
1060,7
1061,5
1062,7
1063,4
1064,4
1065,10
1066,14
1067,17
1068,12
1069,7
1070,16
1071,11
1072,16
1073,16
1074,14
1075,2
1076,5
1077,16
1078,12
1079,12
1080,4
1081,4
1082,4
1083,16
1084,5
1085,14
1086,12
1087,4
1088,8
1089,3
1090,9
1091,7
1092,6
1093,5
1094,5
1095,5
1096,5
1097,5
1098,1
1099,16
1100,5
1101,7
1102,9
1103,8
1104,5
1105,7
1106,14
1107,4
1108,6
1109,12
1110,7
1111,4
1112,4
1113,4
1114,4
1115,4
1116,4
1117,4
1118,4
1119,4
1120,4
1121,4
1122,4
1123,18
1124,3
1125,7
1126,17
1127,14
1128,1
1129,14
1130,18
1131,7
1132,5
1133,5
1134,8
1135,8
1136,8
1137,3
1138,8
1139,5
1140,18
1141,18
1142,18
1143,18
1144,4
1145,4
1146,3
1147,1
1148,6
1149,4
1150,5
1151,4
1152,4
1153,4
1154,7
1155,7
1156,4
1157,18
1158,13
1159,13
1160,7
1161,11
1162,14
1163,16
1164,7
1165,18
1166,18
1167,7
1168,7
1169,7
1170,7
1171,1
1172,6
1173,7
1174,5
1175,18
1176,18
1177,18
1178,18
1179,18
1180,4
1181,4
1182,13
1183,13
1184,9
1185,8
1186,17
1187,4
1188,5
1189,5
1190,5
1191,3
1192,5
1193,5
1194,9
1195,9
1196,7
1197,7
1198,4
1199,4
1200,4
1201,4
1202,14
1203,3
1204,3
1205,18
1206,4
1207,4
1208,10
1209,5
1210,5
1211,5
1212,5
1213,5
1214,5
1215,8
1216,9
1217,8
1218,9
1219,8
1220,8
1221,7
1222,5
1223,3
1224,18
1225,18
1226,18
1227,18
1228,18
1229,18
1230,18
1231,18
1232,18
1233,18
1234,18
1235,18
1236,18
1237,7
1238,14
1239,6
1240,18
1241,19
1242,6
1243,4
1244,4
1245,4
1246,4
1247,7
1248,5
1249,5
1250,5
1251,9
1252,5
1253,9
1254,20
1255,19
1256,19
1257,19
1258,19
1259,16
1260,7
1261,13
1262,13
1263,16
1264,4
1265,18
1266,18
1267,14
1268,3
1269,14
1270,14
1271,7
1272,18
1273,18
1274,18
1275,18
1276,18
1277,14
1278,18
1279,18
1280,16
1281,10
1282,17
1283,3
1284,18
1285,18
1286,18
1287,14
1288,18
1289,18
1290,18
1291,18
1292,18
1293,6
1294,4
1295,18
1296,18
1297,18
1298,18
1299,3
1300,7
1301,7
1302,5
1303,7
1304,5
1305,11
1306,3
1307,18
1308,7
1309,18
1310,18
1311,18
1312,6
1313,7
1314,7
1315,4
1316,7
1317,12
1318,17
1319,3
1320,4
1321,5
1322,9
1323,3
1324,14
1325,14
1326,2
1327,7
1328,14
1329,13
1330,4
1331,5
1332,18
1333,18
1334,9
1335,9
1336,9
1337,4
1338,6
1339,7
1340,18
1341,18
1342,19
1343,20
1344,4
1345,16
1346,20
1347,6
1348,7
1349,4
1350,4
1351,14
1352,14
1353,3
1354,18
1355,18
1356,18
1357,18
1358,18
1359,18
1360,18
1361,18
1362,18
1363,18
1364,18
1365,18
1366,9
1367,11
1368,12
1369,17
1370,9
1371,18
1372,4
1373,2
1374,2
1375,14
1376,5
1377,7
1378,7
1379,16
1380,8
1381,8
1382,5
1383,5
1384,5
1385,4
1386,18
1387,7
1388,5
1389,14
1390,4
1391,11
1392,17
1393,13
1394,13
1395,4
1396,9
1397,18
1398,7
1399,5
1400,18
1401,7
1402,8
1403,7
1404,5
1405,11
1406,7
1407,4
1408,14
1409,20
1410,4
1411,3
1412,16
1413,18
1414,18
1415,4
1416,1
1417,6
1418,6
1419,5
1420,6
1421,4
1422,5
1423,9
1424,4
1425,18
1426,18
1427,14
1428,18
1429,18
1430,18
1431,18
1432,18
1433,18
1434,18
1435,18
1436,7
1437,18
1438,14
1439,18
1440,18
1441,4
1442,18
1443,18
1444,9
1445,7
1446,7
1447,7
1448,18
1449,18
1450,7
1451,18
1452,18
1453,18
1454,6
1455,1
1456,14
1457,16
1458,9
1459,9
1460,4
1461,13
1462,12
1463,7
1464,5
1465,1
1466,7
1467,7
1468,7
1469,7
1470,7
1471,7
1472,7
1473,7
1474,7
1475,7
1476,7
1477,7
1478,7
1479,7
1480,7
1481,7
1482,7
1483,7
1484,7
1485,7
1486,7
1487,7
1488,7
1489,7
1490,7
1491,7
1492,7
1493,7
1494,7
1495,7
1496,7
1497,7
1498,7
1499,7
1500,7
1501,7
1502,7
1503,7
1504,7
1505,7
1506,7
1507,7
1508,7
1509,7
1510,7
1511,7
1512,7
1513,7
1514,7
1515,7
1516,7
1517,7
1518,7
1519,7
1520,7
1521,7
1522,7
1523,7
1524,7
1525,7
1526,7
1527,7
1528,7
1529,5
1530,9
1531,13
1532,13
1533,1
1534,18
1535,9
1536,12
1537,18
1538,3
1539,18
1540,18
1541,18
1542,18
1543,18
1544,2
1545,5
1546,6
1547,8
1548,8
1549,4
1550,4
1551,13
1552,13
1553,16
1554,5
1555,7
1556,7
1557,7
1558,7
1559,7
1560,18
1561,4
1562,5
1563,2
1564,2
1565,4
1566,4
1567,18
1568,8
1569,16
1570,17
1571,18
1572,4
1573,5
1574,7
1575,5
1576,3
1577,6
1578,14
1579,19
1580,14
1581,5
1582,5
1583,7
1584,7
1585,14
1586,3
1587,4
1588,4
1589,4
1590,4
1591,3
1592,4
1593,7
1594,7
1595,14
1596,14
1597,5
1598,5
1599,18
1600,5
1601,13
1602,13
1603,9
1604,7
1605,3
1606,3
1607,2
1608,2
1609,18
1610,18
1611,18
1612,18
1613,18
1614,18
1615,18
1616,18
1617,18
1618,18
1619,18
1620,18
1621,18
1622,8
1623,8
1624,1
1625,4
1626,12
1627,4
1628,7
1629,14
1630,18
1631,18
1632,18
1633,18
1634,16
1635,7
1636,7
1637,16
1638,3
1639,7
1640,7
1641,7
1642,7
1643,7
1644,7
1645,7
1646,7
1647,7
1648,7
1649,7
1650,7
1651,7
1652,18
1653,18
1654,18
1655,18
1656,4
1657,5
1658,18
1659,18
1660,18
1661,18
1662,18
1663,18
1664,18
1665,5
1666,18
1667,5
1668,18
1669,18
1670,8
1671,18
1672,18
1673,5
1674,18
1675,5
1676,5
1677,4
1678,4
1679,14
1680,18
1681,18
1682,18
1683,5
1684,5
1685,5
1686,18
1687,18
1688,2
1689,4
1690,10
1691,1
1692,7
1693,1
1694,18
1695,18
1696,18
1697,18
1698,18
1699,18
1700,18
1701,18
1702,18
1703,18
1704,18
1705,18
1706,18
1707,18
1708,18
1709,18
1710,18
1711,18
1712,18
1713,18
1714,18
1715,18
1716,18
1717,18
1718,18
1719,18
1720,18
1721,18
1722,18
1723,18
1724,18
1725,18
1726,18
1727,18
1728,18
1729,18
1730,18
1731,18
1732,18
1733,18
1734,18
1735,18
1736,18
1737,18
1738,18
1739,18
1740,18
1741,18
1742,18
1743,18
1744,18
1745,18
1746,18
1747,18
1748,18
1749,18
1750,18
1751,18
1752,18
1753,18
1754,18
1755,16
1756,2
1757,2
1758,6
1759,5
1760,14
1761,7
1762,4
1763,2
1764,14
1765,14
1766,14
1767,14
1768,2
1769,4
1770,7
1771,6
1772,14
1773,18
1774,2
1775,5
1776,5
1777,5
1778,18
1779,18
1780,14
1781,14
1782,18
1783,18
1784,18
1785,18
1786,18
1787,18
1788,18
1789,4
1790,4
1791,19
1792,1
1793,9
1794,9
1795,9
1796,14
1797,14
1798,4
1799,4
1800,4
1801,5
1802,7
1803,18
1804,5
1805,18
1806,4
1807,7
1808,3
1809,7
1810,4
1811,7
1812,8
1813,20
1814,8
1815,20
1816,4
1817,13
1818,5
1819,11
1820,4
1821,9
1822,7
1823,9
1824,7
1825,7
1826,7
1827,7
1828,18
1829,18
1830,18
1831,18
1832,18
1833,3
1834,3
1835,16
1836,18
1837,7
1838,5
1839,3
1840,16
1841,19
1842,5
1843,18
1844,5
1845,5
1846,9
1847,5
1848,1
1849,7
1850,7
1851,5
1852,8
1853,8
1854,4
1855,7
1856,2
1857,5
1858,14
1859,4
1860,4
1861,4
1862,7
1863,14
1864,2
1865,2
1866,2
1867,16
1868,7
1869,4
1870,20
1871,20
1872,20
1873,14
1874,12
1875,3
1876,3
1877,3
1878,3
1879,3
1880,19
1881,7
1882,7
1883,5
1884,7
1885,17
1886,7
1887,4
1888,1
1889,20
1890,14
1891,14
1892,5
1893,6
1894,4
1895,4
1896,7
1897,18
1898,8
1899,14
1900,14
1901,14
1902,7
1903,4
1904,4
1905,4
1906,4
1907,4
1908,4
1909,4
1910,2
1911,14
1912,18
1913,18
1914,18
1915,18
1916,13
1917,13
1918,13
1919,13
1920,12
1921,7
1922,8
1923,5
1924,18
1925,7
1926,18
1927,7
1928,3
1929,14
1930,3
1931,3
1932,4
1933,9
1934,7
1935,7
1936,19
1937,8
1938,8
1939,8
1940,18
1941,4
1942,4
1943,4
1944,13
1945,20
1946,7
1947,18
1948,3
1949,18
1950,9
1951,14
1952,4
1953,7
1954,4
1955,4
1956,4
1957,13
1958,3
1959,7
1960,7
1961,18
1962,18
1963,18
1964,13
1965,13
1966,4
1967,4
1968,16
1969,18
1970,18
1971,7
1972,4
1973,3
1974,4
1975,7
1976,14
1977,16
1978,3
1979,7
1980,5
1981,7
1982,7
1983,2
1984,14
1985,4
1986,14
1987,14
1988,20
1989,13
1990,14
1991,5
1992,5
1993,18
1994,18
1995,5
1996,18
1997,5
1998,18
1999,5
2000,18
2001,18
2002,5
2003,5
2004,18
2005,18
2006,18
2007,18
2008,18
2009,18
2010,9
2011,18
2012,5
2013,5
2014,7
2015,7
2016,5
2017,3
2018,14
2019,3
2020,5
2021,3
2022,3
2023,17
2024,4
2025,18
2026,3
2027,7
2028,7
2029,3
2030,3
2031,5
2032,18
2033,5
2034,4
2035,4
2036,4
2037,4
2038,4
2039,4
2040,18
2041,4
2042,4
2043,4
2044,18
2045,5
2046,7
2047,5
2048,4
2049,9
2050,4
2051,8
2052,5
2053,18
2054,18
2055,18
2056,18
2057,18
2058,18
2059,18
2060,18
2061,18
2062,18
2063,8
2064,18
2065,14
2066,14
2067,7
2068,5
2069,18
2070,8
2071,18
2072,18
2073,14
2074,9
2075,9
2076,7
2077,5
2078,3
2079,9
2080,4
2081,14
2082,16
2083,5
2084,20
2085,20
2086,9
2087,13
2088,2
2089,3
2090,7
2091,5
2092,18
2093,4
2094,4
2095,19
2096,3
2097,7
2098,13
2099,3
2100,3
2101,7
2102,4
2103,16
2104,14
2105,7
2106,3
2107,5
2108,5
2109,13
2110,7
2111,7
2112,8
2113,9
2114,7
2115,2
2116,4
2117,18
2118,18
2119,18
2120,4
2121,4
2122,4
2123,4
2124,4
2125,5
2126,4
2127,14
2128,13
2129,4
2130,4
2131,8
2132,4
2133,4
2134,7
2135,4
2136,7
2137,14
2138,4
2139,7
2140,14
2141,13
2142,7
2143,7
2144,7
2145,14
2146,9
2147,9
2148,9
2149,4
2150,18
2151,18
2152,7
2153,8
2154,5
2155,5
2156,16
2157,13
2158,4
2159,18
2160,20
2161,18
2162,14
2163,5
2164,7
2165,4
2166,18
2167,4
2168,4
2169,18
2170,18
2171,16
2172,18
2173,18
2174,18
2175,18
2176,18
2177,18
2178,18
2179,3
2180,3
2181,3
2182,3
2183,3
2184,5
2185,5
2186,7
2187,18
2188,20
2189,16
2190,5
2191,4
2192,4
2193,7
2194,4
2195,14
2196,14
2197,18
2198,4
2199,13
2200,4
2201,7
2202,7
2203,7
2204,13
2205,7
2206,7
2207,18
2208,7
2209,7
2210,20
2211,20
2212,5
2213,19
2214,18
2215,18
2216,18
2217,18
2218,7
2219,18
2220,18
2221,18
2222,4
2223,18
2224,18
2225,18
2226,3
2227,18
2228,18
2229,18
2230,18
2231,7
2232,7
2233,4
2234,9
2235,4
2236,4
2237,4
2238,8
2239,7
2240,18
2241,14
2242,3
2243,4
2244,18
2245,18
2246,7
2247,5
2248,18
2249,7
2250,7
2251,4
2252,7
2253,7
2254,18
2255,7
2256,18
2257,14
2258,2
2259,18
2260,18
2261,14
2262,14
2263,14
2264,7
2265,7
2266,4
2267,18
2268,16
2269,18
2270,3
2271,14
2272,5
2273,3
2274,3
2275,20
2276,4
2277,7
2278,7
2279,7
2280,16
2281,7
2282,5
2283,18
2284,7
2285,7
2286,8
2287,8
2288,7
2289,8
2290,14
2291,4
2292,2
2293,4
2294,18
2295,5
2296,18
2297,18
2298,9
2299,14
2300,7
2301,14
2302,14
2303,3
2304,13
2305,19
2306,18
2307,18
2308,4
2309,2
2310,2
2311,13
2312,13
2313,4
2314,4
2315,18
2316,6
2317,14
2318,18
2319,18
2320,18
2321,7
2322,7
2323,7
2324,7
2325,7
2326,7
2327,4
2328,4
2329,18
2330,4
2331,7
2332,7
2333,7
2334,7
2335,7
2336,18
2337,4
2338,4
2339,7
2340,9
2341,7
2342,7
2343,5
2344,7
2345,9
2346,9
2347,13
2348,7
2349,3
2350,7
2351,14
2352,4
2353,4
2354,4
2355,4
2356,4
2357,3
2358,9
2359,9
2360,9
2361,9
2362,9
2363,9
2364,9
2365,19
2366,18
2367,18
2368,13
2369,4
2370,4
2371,7
2372,5
2373,2
2374,9
2375,1
2376,4
2377,4
2378,18
2379,18
2380,8
2381,3
2382,19
2383,18
2384,18
2385,18
2386,18
2387,18
2388,18
2389,18
2390,18
2391,18
2392,18
2393,18
2394,18
2395,7
2396,7
2397,19
2398,18
2399,3
2400,4
2401,7
2402,18
2403,18
2404,18
2405,5
2406,18
2407,18
2408,18
2409,18
2410,18
2411,18
2412,3
2413,3
2414,3
2415,18
2416,14
2417,14
2418,7
2419,4
2420,4
2421,7
2422,7
2423,7
2424,7
2425,7
2426,7
2427,4
2428,18
2429,18
2430,4
2431,8
2432,4
2433,4
2434,4
2435,7
2436,4
2437,18
2438,18
2439,18
2440,5
2441,18
2442,18
2443,4
2444,4
2445,4
2446,18
2447,18
2448,5
2449,7
2450,7
2451,7
2452,7
2453,7
2454,7
2455,7
2456,7
2457,7
2458,7
2459,7
2460,7
2461,7
2462,7
2463,7
2464,7
2465,7
2466,7
2467,7
2468,7
2469,7
2470,7
2471,7
2472,7
2473,7
2474,19
2475,18
2476,19
2477,18
2478,7
2479,7
2480,7
2481,18
2482,19
2483,5
2484,13
2485,7
2486,14
2487,4
2488,4
2489,4
2490,7
2491,7
2492,7
2493,7
2494,7
2495,7
2496,7
2497,7
2498,7
2499,4
2500,18
2501,7
2502,5
2503,5
2504,7
2505,18
2506,5
2507,4
2508,14
2509,3
2510,4
2511,18
2512,19
2513,14
2514,18
2515,14
2516,7
2517,4
2518,4
2519,7
2520,14
2521,8
2522,2
2523,13
2524,13
2525,13
2526,7
2527,14
2528,14
2529,14
2530,14
2531,14
2532,14
2533,4
2534,7
2535,7
2536,7
2537,4
2538,18
2539,4
2540,14
2541,7
2542,14
2543,7
2544,7
2545,7
2546,4
2547,18
2548,18
2549,18
2550,14
2551,4
2552,4
2553,7
2554,7
2555,5
2556,14
2557,3
2558,18
2559,4
2560,14
2561,7
2562,9
2563,18
2564,7
2565,4
2566,18
2567,18
2568,18
2569,18
2570,18
2571,5
2572,5
2573,8
2574,19
2575,4
2576,19
2577,7
2578,8
2579,18
2580,8
2581,8
2582,8
2583,8
2584,8
2585,8
2586,4
2587,8
2588,8
2589,4
2590,4
2591,4
2592,7
2593,2
2594,19
2595,14
2596,14
2597,8
2598,8
2599,4
2600,5
2601,13
2602,13
2603,13
2604,18
2605,18
2606,4
2607,18
2608,18
2609,7
2610,18
2611,18
2612,18
2613,18
2614,18
2615,18
2616,18
2617,18
2618,18
2619,18
2620,18
2621,18
2622,18
2623,18
2624,18
2625,18
2626,18
2627,18
2628,18
2629,18
2630,18
2631,18
2632,18
2633,18
2634,18
2635,18
2636,18
2637,18
2638,18
2639,18
2640,18
2641,18
2642,18
2643,18
2644,18
2645,18
2646,18
2647,18
2648,18
2649,18
2650,18
2651,18
2652,18
2653,18
2654,18
2655,18
2656,18
2657,18
2658,18
2659,18
2660,18
2661,18
2662,18
2663,18
2664,18
2665,18
2666,18
2667,18
2668,18
2669,18
2670,18
2671,18
2672,18
2673,18
2674,18
2675,18
2676,18
2677,18
2678,18
2679,18
2680,14
2681,4
2682,4
2683,4
2684,4
2685,4
2686,4
2687,4
2688,4
2689,14
2690,20
2691,20
2692,20
2693,5
2694,7
2695,7
2696,18
2697,7
2698,4
2699,14
2700,7
2701,14
2702,14
2703,19
2704,18
2705,7
2706,18
2707,5
2708,5
2709,18
2710,8
2711,18
2712,18
2713,18
2714,7
2715,7
2716,4
2717,5
2718,4
2719,14
2720,8
2721,16
2722,5
2723,5
2724,14
2725,14
2726,5
2727,5
2728,14
2729,14
2730,18
2731,18
2732,18
2733,7
2734,9
2735,14
2736,4
2737,4
2738,5
2739,7
2740,7
2741,4
2742,4
2743,7
2744,4
2745,14
2746,7
2747,14
2748,14
2749,18
2750,14
2751,5
2752,4
2753,7
2754,5
2755,9
2756,7
2757,18
2758,14
2759,7
2760,5
2761,18
2762,4
2763,7
2764,5
2765,7
2766,4
2767,20
2768,7
2769,18
2770,4
2771,4
2772,18
2773,4
2774,7
2775,7
2776,18
2777,18
2778,18
2779,4
2780,4
2781,4
2782,4
2783,5
2784,5
2785,4
2786,8
2787,8
2788,4
2789,7
2790,4
2791,7
2792,7
2793,5
2794,7
2795,18
2796,18
2797,18
2798,18
2799,18
2800,18
2801,18
2802,18
2803,20
2804,7
2805,13
2806,13
2807,14
2808,7
2809,18
2810,18
2811,18
2812,13
2813,7
2814,14
2815,4
2816,4
2817,5
2818,4
2819,4
2820,4
2821,18
2822,4
2823,14
2824,4
2825,4
2826,8
2827,5
2828,4
2829,4
2830,4
2831,4
2832,4
2833,4
2834,4
2835,4
2836,4
2837,4
2838,4
2839,4
2840,4
2841,4
2842,4
2843,7
2844,14
2845,4
2846,4
2847,14
2848,18
2849,18
2850,18
2851,18
2852,18
2853,18
2854,14
2855,18
2856,7
2857,14
2858,7
2859,14
2860,13
2861,13
2862,18
2863,14
2864,4
2865,14
2866,4
2867,4
2868,7
2869,14
2870,18
2871,18
2872,18
2873,18
2874,7
2875,6
2876,7
2877,3
2878,19
2879,7
2880,13
2881,18
2882,18
2883,18
2884,4
2885,4
2886,5
2887,13
2888,8
2889,18
2890,18
2891,4
2892,18
2893,18
2894,3
2895,4
2896,14
2897,2
2898,18
2899,7
2900,7
2901,18
2902,5
2903,18
2904,18
2905,7
2906,7
2907,4
2908,18
2909,18
2910,18
2911,7
2912,7
2913,4
2914,18
2915,7
2916,2
2917,7
2918,14
2919,18
2920,18
2921,18
2922,18
2923,18
2924,18
2925,18
2926,18
2927,20
2928,20
2929,20
2930,4
2931,4
2932,14
2933,14
2934,4
2935,5
2936,5
2937,18
2938,5
2939,18
2940,18
2941,18
2942,7
2943,4
2944,4
2945,18
2946,18
2947,5
2948,16
2949,7
2950,19
2951,14
2952,14
2953,14
2954,19
2955,18
2956,18
2957,18
2958,14
2959,7
2960,4
2961,5
2962,14
2963,14
2964,18
2965,7
2966,14
2967,7
2968,7
2969,5
2970,7
2971,7
2972,7
2973,5
2974,5
2975,4
2976,8
2977,5
2978,18
2979,14
2980,5
2981,18
2982,18
2983,14
2984,14
2985,3
2986,14
2987,19
2988,2
2989,2
2990,18
2991,18
2992,18
2993,7
2994,18
2995,5
2996,5
2997,5
2998,18
2999,7
