69,141,1
69,142,1
69,35,1
70,208,1
70,46,1
70,1,1
70,209,1
70,210,1
70,211,1
71,9,1
71,1,1
72,1,1
73,9,1
73,1,1
73,5,1
74,3,1
74,1,1
74,212,1
74,213,1
74,214,1
74,215,1
75,1,1
76,216,1
76,217,1
76,4,1
76,1,1
76,9,1
76,5,1
77,1,1
78,1,1
79,32,1
79,140,1
79,142,1
79,17,1
79,33,1
80,46,1
80,141,1
80,35,1
80,142,1
80,140,1
81,1,1
81,218,1
82,124,1
82,219,1
82,220,1
83,1,1
83,33,1
84,1,1
85,221,1
85,2,1
85,142,1
85,1,1
86,9,1
86,88,1
86,1,1
87,9,1
88,222,1
88,46,1
88,1,1
89,1,1
89,33,1
89,223,1
89,224,1
89,225,1
89,226,1
89,227,1
89,159,1
89,161,1
89,77,1
89,228,1
89,229,1
89,230,1
89,231,1
90,1,1
91,1,1
92,232,1
93,1,1
94,233,1
94,160,1
95,1,1
96,1,1
96,9,1
96,234,1
97,1,1
98,235,1
99,236,1
100,237,1
100,181,1
101,238,1
102,9,1
103,9,1
103,1,1
104,10,1
104,239,1
104,240,1
104,241,1
104,9,1
104,180,1
104,187,1
104,80,1
104,242,1
104,243,1
104,244,1
104,245,1
104,79,1
104,185,1
104,88,1
104,246,1
104,247,1
104,168,1
104,166,1
104,248,1
104,249,1
104,250,1
104,212,1
104,251,1
105,9,1
105,1,1
106,10,1
106,43,1
106,106,1
106,252,1
106,253,1
106,44,1
106,4,1
106,1,1
106,9,1
106,5,1
107,10,1
107,65,1
107,61,1
107,66,1
108,1,1
109,254,1
110,9,1
111,9,1
112,1,1
113,9,1
113,1,1
114,1,1
115,1,1
116,1,1
117,9,1
117,1,1
118,255,1
118,1,1
118,256,1
119,1,1
120,1,1
121,1,1
122,9,1
122,173,1
122,157,1
122,257,1
122,183,1
122,255,1
122,258,1
122,1,1
123,3,1
123,1,1
124,259,1
124,260,1
124,1,1
125,9,1
125,1,1
126,9,1
126,1,1
127,146,1
128,3,1
128,1,1
129,1,1
130,34,1
131,98,1
131,141,1
131,54,1
131,140,1
131,17,1
132,1,1
132,46,1
132,6,1
132,56,1
133,55,1
133,4,1
133,1,1
133,9,1
134,9,1
134,1,1
134,5,1
135,261,1
135,262,1
135,263,1
135,264,1
135,265,1
136,1,1
137,9,1
138,9,1
138,1,1
139,266,1
139,254,1
139,182,1
140,80,1
140,6,1
140,71,1
140,10,1
140,43,1
140,267,1
141,268,1
141,269,1
141,270,1
141,271,1
141,272,1
141,273,1
142,1,1
143,46,1
143,1,1
144,274,1
145,275,1
145,43,1
145,253,1
146,110,1
146,276,1
146,22,1
146,249,1
146,191,1
146,214,1
146,201,1
146,277,1
146,278,1
146,279,1
146,6,1
146,180,1
146,280,1
146,281,1
146,282,1
146,283,1
146,89,1
146,284,1
146,40,1
146,285,1
146,27,1
146,286,1
146,287,1
146,288,1
146,289,1
146,290,1
146,291,1
146,292,1
146,293,1
146,187,1
146,210,1
146,294,1
146,295,1
146,296,1
146,297,1
146,298,1
146,41,1
146,11,1
146,299,1
146,190,1
146,216,1
146,164,1
146,156,1
146,300,1
146,301,1
146,302,1
146,173,1
146,303,1
146,304,1
146,8,1
146,305,1
146,306,1
146,168,1
146,250,1
146,307,1
147,1,1
148,1,1
149,308,1
149,158,1
149,146,1
150,9,1
150,1,1
151,46,1
151,140,1
151,141,1
151,142,1
151,164,1
151,1,1
151,17,1
151,309,1
151,310,1
152,9,1
152,1,1
153,1,1
154,113,1
154,311,1
154,312,1
154,60,1
154,313,1
155,9,1
155,1,1
156,9,1
156,1,1
157,193,1
157,314,1
157,315,1
157,316,1
157,184,1
157,317,1
157,318,1
157,19,1
157,319,1
157,320,1
157,188,1
157,321,1
157,322,1
157,180,1
157,148,1
157,185,1
157,323,1
157,324,1
157,168,1
157,325,1
157,326,1
157,327,1
157,248,1
157,166,1
157,328,1
157,178,1
157,249,1
157,329,1
157,330,1
157,331,1
157,332,1
157,252,1
157,156,1
157,333,1
157,181,1
157,266,1
157,267,1
157,334,1
157,189,1
158,1,1
159,266,1
159,335,1
159,46,1
159,1,1
159,336,1
159,165,1
159,101,1
160,337,1
160,338,1
160,49,1
160,339,1
160,340,1
160,126,1
160,127,1
160,101,1
160,341,1
160,17,1
160,28,1
160,342,1
160,343,1
160,344,1
160,16,1
160,210,1
160,345,1
161,162,1
161,346,1
161,22,1
161,10,1
161,6,1
161,234,1
161,347,1
161,46,1
161,1,1
162,1,1
162,348,1
162,349,1
162,350,1
162,351,1
163,191,1
163,222,1
163,352,1
163,186,1
163,14,1
164,9,1
164,1,1
165,9,1
165,2,1
165,1,1
166,1,1
166,9,1
167,145,1
167,55,1
167,1,1
167,9,1
168,1,1
169,9,1
169,1,1
170,193,1
171,9,1
171,1,1
172,46,1
172,1,1
172,208,1
172,353,1
172,354,1
172,355,1
172,168,1
172,115,1
173,356,1
174,357,1
175,1,1
176,9,1
176,1,1
177,1,1
178,358,1
179,1,1
180,1,1
181,9,1
181,1,1
182,359,1
182,360,1
182,1,1
183,361,1
184,9,1
184,220,1
184,219,1
184,124,1
184,362,1
184,363,1
184,106,1
184,114,1
184,364,1
184,115,1
184,125,1
184,261,1
184,365,1
184,120,1
184,366,1
184,262,1
185,9,1
185,55,1
185,1,1
186,1,1
187,5,1
187,367,1
187,368,1
187,369,1
187,370,1
187,371,1
187,372,1
187,373,1
187,374,1
187,1,1
188,9,1
188,1,1
188,322,1
189,1,1
189,9,1
190,100,1
190,375,1
190,88,1
190,160,1
190,2,1
190,376,1
190,377,1
190,10,1
190,378,1
190,149,1
190,379,1
190,209,1
190,380,1
190,381,1
190,46,1
190,1,1
191,1,1
192,45,1
192,9,1
192,146,1
192,5,1
192,147,1
192,148,1
192,149,1
192,1,1
192,33,1
192,166,1
192,250,1
192,379,1
193,46,1
193,1,1
194,9,1
194,1,1
195,1,1
196,9,1
197,1,1
197,46,1
197,177,1
197,140,1
198,1,1
199,1,1
199,382,1
200,2,1
200,1,1
201,9,1
202,1,1
203,9,1
203,1,1
203,383,1
204,292,1
204,336,1
204,384,1
204,385,1
204,10,1
204,43,1
204,84,1
204,22,1
204,386,1
204,9,1
204,1,1
204,2,1
204,387,1
204,388,1
204,389,1
204,345,1
204,390,1
204,222,1
204,248,1
204,286,1
205,1,1
206,80,1
206,391,1
207,9,1
207,1,1
208,46,1
208,1,1
208,392,1
208,164,1
209,9,1
209,1,1
210,1,1
211,393,1
211,235,1
211,46,1
211,1,1
212,9,1
212,1,1
213,1,1
214,9,1
214,1,1
215,1,1
215,54,1
215,55,1
216,9,1
216,1,1
216,54,1
216,55,1
217,1,1
217,54,1
217,55,1
218,1,1
219,1,1
220,283,1
221,9,1
221,1,1
222,9,1
222,1,1
223,1,1
224,9,1
224,2,1
224,1,1
224,394,1
225,3,1
225,5,1
226,1,1
227,33,1
227,1,1
228,1,1
229,47,1
229,33,1
229,1,1
229,342,1
230,3,1
230,1,1
231,9,1
231,1,1
232,9,1
232,1,1
233,1,1
234,3,1
234,2,1
234,1,1
234,395,1
234,157,1
234,396,1
234,397,1
235,9,1
235,1,1
236,128,1
236,357,1
236,398,1
236,399,1
236,400,1
236,401,1
237,301,1
237,160,1
237,286,1
238,9,1
238,55,1
238,402,1
238,320,1
238,1,1
239,9,1
239,1,1
240,116,1
241,1,1
241,2,1
242,10,1
242,43,1
242,403,1
242,25,1
242,106,1
243,404,1
243,46,1
243,1,1
243,208,1
243,405,1
243,169,1
244,384,1
244,280,1
244,6,1
245,1,1
246,406,1
246,407,1
246,252,1
246,408,1
246,157,1
246,409,1
246,283,1
246,410,1
246,377,1
246,411,1
246,385,1
246,412,1
246,413,1
246,414,1
246,415,1
246,416,1
246,417,1
246,418,1
246,10,1
246,314,1
246,419,1
246,43,1
246,184,1
246,420,1
246,421,1
246,422,1
246,253,1
246,423,1
246,424,1
246,1,1
246,425,1
246,426,1
246,54,1
246,55,1
247,427,1
247,361,1
247,9,1
248,185,1
248,16,1
248,375,1
248,38,1
249,428,1
249,429,1
249,430,1
249,46,1
249,1,1
249,431,1
250,1,1
251,1,1
252,9,1
252,1,1
253,9,1
254,90,1
254,432,1
254,365,1
255,1,1
256,1,1
257,9,1
258,46,1
258,1,1
259,1,1
260,433,1
260,434,1
260,113,1
260,46,1
260,1,1
261,2,1
261,1,1
261,25,1
261,394,1
262,9,1
262,1,1
263,9,1
263,1,1
264,435,1
264,436,1
264,437,1
264,46,1
264,1,1
264,438,1
265,47,1
265,33,1
265,1,1
266,1,1
266,9,1
267,1,1
268,1,1
269,2,1
270,1,1
271,259,1
271,439,1
272,9,1
272,1,1
272,33,1
272,341,1
273,10,1
274,88,1
274,1,1
274,9,1
275,440,1
275,10,1
275,155,1
275,441,1
275,442,1
275,11,1
275,443,1
275,444,1
275,445,1
275,446,1
275,447,1
275,448,1
275,449,1
275,450,1
276,191,1
276,451,1
276,168,1
277,1,1
277,2,1
278,1,1
278,9,1
278,2,1
279,9,1
279,146,1
279,5,1
279,147,1
279,148,1
279,149,1
279,1,1
279,80,1
279,452,1
279,248,1
280,1,1
281,9,1
281,2,1
281,1,1
282,10,1
282,43,1
282,453,1
282,375,1
282,2,1
282,160,1
282,454,1
282,455,1
282,100,1
283,1,1
284,46,1
284,1,1
284,456,1
284,183,1
285,304,1
285,457,1
286,168,1
286,46,1
286,1,1
287,1,1
288,458,1
288,27,1
289,459,1
289,106,1
289,146,1
289,145,1
289,460,1
289,461,1
289,462,1
289,463,1
289,464,1
289,465,1
289,466,1
289,467,1
289,468,1
289,469,1
289,1,1
290,9,1
290,1,1
291,1,1
292,470,1
292,25,1
292,114,1
292,354,1
293,1,1
294,34,1
294,116,1
294,471,1
294,3,1
294,1,1
295,3,1
295,4,1
295,1,1
295,5,1
296,301,1
296,472,1
296,473,1
296,474,1
296,475,1
296,476,1
296,477,1
296,478,1
296,479,1
296,480,1
296,481,1
296,482,1
296,483,1
296,484,1
296,485,1
296,486,1
296,318,1
296,9,1
296,487,1
296,114,1
296,1,1
296,115,1
296,488,1
296,489,1
296,490,1
296,491,1
296,492,1
296,493,1
296,394,1
296,362,1
296,494,1
296,495,1
296,496,1
296,497,1
296,498,1
296,499,1
297,1,1
298,116,1
298,10,1
298,500,1
298,442,1
298,501,1
298,502,1
298,441,1
298,503,1
298,504,1
298,398,1
298,301,1
298,110,1
298,317,1
298,240,1
298,505,1
299,247,1
300,106,1
300,506,1
300,18,1
300,507,1
300,508,1
300,346,1
300,268,1
300,509,1
300,510,1
300,511,1
300,512,1
300,513,1
300,514,1
300,515,1
300,516,1
300,517,1
300,518,1
300,501,1
300,445,1
300,519,1
300,520,1
300,521,1
300,522,1
300,523,1
300,524,1
300,525,1
300,526,1
300,472,1
300,527,1
300,528,1
301,529,1
301,180,1
301,530,1
302,1,1
302,9,1
303,262,1
303,479,1
303,9,1
303,473,1
303,1,1
304,1,1
305,3,1
305,1,1
306,171,1
307,531,1
307,532,1
307,318,1
307,214,1
308,1,1
309,10,1
309,3,1
309,1,1
309,383,1
309,223,1
309,28,1
310,1,1
311,1,1
312,533,1
312,534,1
312,535,1
312,536,1
313,1,1
314,537,1
314,538,1
314,6,1
315,9,1
315,1,1
316,1,1
317,539,1
317,540,1
317,541,1
317,314,1
317,542,1
318,9,1
318,1,1
319,1,1
320,255,1
320,3,1
320,1,1
321,543,1
321,3,1
321,1,1
322,544,1
322,380,1
322,106,1
322,545,1
322,546,1
322,547,1
322,548,1
322,357,1
322,549,1
322,550,1
322,356,1
322,551,1
322,552,1
322,419,1
322,553,1
322,554,1
322,555,1
322,556,1
322,557,1
322,558,1
322,105,1
322,559,1
322,560,1
322,423,1
322,561,1
322,562,1
322,563,1
322,564,1
322,565,1
322,108,1
322,566,1
322,567,1
322,568,1
322,569,1
322,570,1
322,571,1
322,572,1
322,573,1
322,574,1
322,575,1
322,576,1
322,577,1
323,3,1
323,2,1
323,165,1
323,1,1
324,1,1
324,46,1
324,112,1
324,194,1
324,578,1
324,76,1
325,1,1
326,9,1
327,9,1
327,1,1
328,1,1
329,10,1
330,1,1
330,88,1
331,142,1
331,1,1
332,43,1
332,2,1
332,1,1
332,272,1
333,1,1
334,9,1
335,1,1
336,10,1
336,6,1
337,579,1
337,249,1
337,384,1
338,1,1
339,233,1
340,9,1
340,1,1
340,46,1
341,1,1
342,1,1
343,1,1
344,1,1
344,2,1
345,580,1
345,388,1
345,581,1
345,582,1
345,583,1
345,74,1
345,584,1
345,585,1
345,586,1
345,587,1
345,300,1
345,588,1
345,589,1
345,22,1
345,191,1
345,590,1
345,59,1
345,178,1
345,591,1
346,592,1
346,593,1
346,79,1
346,376,1
346,10,1
346,43,1
346,46,1
346,1,1
347,1,1
347,54,1
347,55,1
348,594,1
348,595,1
348,596,1
348,260,1
348,269,1
348,597,1
348,598,1
348,16,1
348,170,1
348,154,1
349,9,1
349,1,1
350,352,1
350,599,1
350,1,1
351,1,1
352,192,1
352,442,1
352,106,1
352,89,1
352,46,1
352,1,1
352,310,1
353,1,1
354,9,1
355,1,1
356,9,1
356,2,1
356,1,1
357,543,1
357,1,1
357,3,1
358,9,1
358,1,1
359,344,1
359,600,1
360,1,1
361,56,1
362,601,1
362,602,1
362,115,1
362,9,1
362,2,1
362,1,1
363,452,1
363,17,1
363,9,1
363,2,1
363,603,1
363,56,1
363,193,1
364,3,1
365,604,1
365,9,1
365,1,1
365,279,1
366,9,1
366,1,1
367,1,1
368,1,1
369,605,1
369,375,1
369,35,1
369,1,1
370,2,1
370,3,1
370,1,1
371,171,1
371,54,1
372,9,1
372,1,1
373,1,1
374,76,1
374,235,1
375,9,1
375,1,1
376,9,1
376,1,1
377,9,1
378,1,1
379,47,1
379,1,1
380,9,1
380,2,1
380,1,1
381,193,1
381,301,1
381,3,1
381,318,1
381,9,1
381,396,1
381,606,1
381,106,1
381,486,1
381,220,1
381,125,1
381,261,1
381,219,1
381,365,1
381,124,1
381,120,1
381,607,1
381,608,1
381,609,1
381,610,1
381,265,1
381,262,1
382,43,1
382,10,1
382,115,1
382,21,1
383,17,1
383,74,1
383,375,1
383,283,1
383,45,1
383,80,1
383,15,1
383,9,1
383,291,1
384,15,1
385,611,1
385,9,1
385,2,1
385,361,1
385,308,1
385,255,1
385,1,1
386,9,1
387,140,1
387,142,1
387,505,1
387,47,1
387,98,1
387,46,1
387,35,1
387,54,1
388,193,1
388,39,1
388,182,1
388,612,1
388,17,1
388,32,1
388,33,1
388,76,1
388,210,1
388,314,1
389,55,1
389,184,1
389,1,1
389,2,1
389,9,1
389,613,1
389,250,1
390,1,1
391,46,1
391,1,1
392,3,1
392,4,1
392,1,1
392,5,1
393,1,1
394,1,1
395,46,1
395,1,1
395,35,1
395,162,1
395,614,1
395,615,1
395,33,1
396,3,1
396,1,1
397,1,1
397,9,1
397,5,1
398,9,1
398,2,1
398,1,1
399,9,1
399,1,1
400,9,1
400,88,1
400,1,1
401,106,1
401,616,1
401,617,1
402,1,1
403,46,1
403,1,1
403,592,1
403,308,1
404,618,1
404,1,1
405,1,1
406,308,1
407,619,1
408,46,1
408,140,1
408,142,1
408,141,1
408,164,1
408,1,1
408,17,1
409,620,1
409,99,1
409,140,1
409,141,1
409,142,1
409,35,1
409,621,1
409,622,1
409,623,1
409,624,1
409,129,1
409,228,1
409,625,1
410,46,1
410,140,1
410,177,1
410,2,1
410,21,1
410,339,1
410,112,1
410,626,1
410,627,1
410,459,1
410,628,1
410,1,1
411,9,1
411,1,1
412,1,1
413,1,1
414,629,1
415,630,1
415,631,1
415,33,1
415,1,1
415,9,1
416,9,1
416,1,1
417,632,1
417,104,1
417,101,1
417,531,1
417,431,1
418,1,1
419,9,1
419,1,1
420,280,1
420,9,1
421,56,1
422,9,1
422,177,1
422,98,1
422,80,1
422,150,1
422,181,1
422,168,1
423,101,1
423,209,1
423,431,1
423,1,1
423,46,1
423,54,1
424,232,1
424,19,1
424,633,1
424,634,1
424,312,1
424,635,1
424,313,1
424,9,1
424,187,1
424,169,1
424,636,1
424,590,1
424,185,1
424,296,1
425,1,1
426,1,1
426,9,1
426,88,1
427,1,1
428,1,1
428,46,1
429,476,1
429,116,1
430,1,1
430,2,1
431,9,1
431,1,1
432,1,1
433,3,1
433,1,1
434,1,1
435,2,1
436,1,1
437,10,1
437,21,1
437,106,1
437,637,1
437,441,1
437,478,1
437,54,1
437,46,1
437,35,1
437,140,1
437,442,1
437,638,1
438,193,1
438,301,1
438,318,1
438,9,1
438,114,1
438,1,1
438,115,1
438,123,1
438,122,1
438,394,1
439,9,1
439,2,1
439,1,1
440,3,1
440,33,1
440,1,1
441,2,1
441,16,1
442,9,1
443,9,1
443,1,1
443,2,1
444,639,1
444,46,1
444,1,1
444,9,1
444,433,1
444,162,1
444,435,1
444,640,1
445,10,1
445,616,1
445,43,1
445,253,1
445,222,1
446,1,1
446,9,1
447,3,1
447,4,1
447,1,1
447,5,1
448,1,1
449,1,1
450,1,1
450,9,1
451,1,1
452,641,1
453,193,1
454,1,1
455,162,1
455,375,1
456,9,1
456,1,1
457,1,1
458,249,1
458,165,1
458,180,1
458,642,1
458,56,1
458,643,1
458,205,1
458,169,1
458,644,1
458,592,1
458,261,1
458,188,1
458,645,1
458,646,1
458,282,1
458,235,1
458,80,1
458,647,1
458,112,1
458,45,1
458,191,1
458,22,1
458,377,1
458,648,1
458,309,1
458,649,1
458,79,1
458,650,1
458,102,1
458,267,1
458,185,1
458,274,1
458,193,1
458,651,1
458,652,1
458,183,1
458,339,1
458,40,1
458,337,1
458,653,1
458,100,1
458,601,1
458,654,1
458,42,1
458,655,1
458,255,1
458,656,1
458,332,1
458,224,1
458,20,1
458,657,1
458,209,1
458,658,1
458,11,1
458,659,1
458,660,1
458,661,1
458,340,1
458,126,1
458,127,1
458,234,1
458,21,1
458,662,1
458,140,1
458,663,1
458,664,1
458,213,1
458,665,1
458,666,1
458,667,1
458,590,1
458,115,1
458,227,1
458,362,1
458,168,1
458,166,1
458,335,1
458,110,1
458,392,1
458,451,1
458,668,1
459,1,1
460,1,1
460,2,1
461,669,1
461,1,1
462,670,1
462,671,1
462,672,1
462,219,1
462,673,1
462,608,1
462,120,1
462,486,1
462,362,1
462,674,1
462,675,1
462,495,1
462,676,1
462,677,1
462,678,1
462,494,1
462,363,1
462,611,1
462,679,1
462,680,1
462,681,1
462,496,1
462,109,1
462,682,1
462,683,1
462,684,1
462,685,1
462,686,1
462,687,1
462,688,1
463,46,1
463,1,1
463,689,1
464,10,1
464,46,1
464,1,1
464,208,1
464,690,1
464,168,1
464,43,1
464,160,1
465,194,1
465,106,1
465,34,1
466,691,1
466,403,1
466,194,1
466,692,1
467,9,1
467,1,1
468,54,1
469,9,1
469,1,1
470,46,1
470,1,1
470,160,1
470,693,1
470,694,1
470,695,1
471,46,1
471,696,1
471,304,1
471,1,1
472,34,1
472,334,1
472,697,1
472,698,1
472,699,1
472,700,1
472,701,1
472,702,1
472,84,1
472,293,1
472,703,1
472,704,1
472,705,1
472,706,1
472,707,1
472,223,1
472,275,1
472,708,1
472,454,1
472,709,1
472,710,1
472,455,1
472,31,1
472,274,1
472,711,1
472,712,1
472,713,1
472,100,1
472,714,1
472,715,1
472,716,1
472,180,1
472,717,1
472,530,1
472,71,1
472,588,1
472,10,1
472,43,1
472,583,1
472,106,1
472,276,1
472,375,1
472,194,1
472,718,1
472,253,1
472,719,1
472,19,1
472,720,1
472,6,1
472,721,1
472,722,1
472,723,1
472,724,1
472,660,1
472,11,1
472,725,1
472,726,1
472,314,1
472,90,1
472,727,1
472,728,1
472,729,1
472,730,1
472,731,1
472,732,1
472,187,1
472,733,1
472,734,1
472,587,1
472,735,1
472,736,1
472,737,1
472,738,1
472,739,1
472,740,1
472,741,1
472,742,1
472,743,1
472,586,1
472,284,1
472,294,1
472,287,1
472,325,1
472,291,1
472,744,1
472,241,1
472,745,1
472,746,1
472,747,1
472,363,1
472,172,1
472,748,1
472,175,1
472,176,1
472,167,1
472,749,1
472,750,1
472,751,1
472,752,1
472,753,1
472,754,1
472,13,1
472,385,1
472,333,1
472,755,1
472,313,1
472,756,1
472,147,1
472,757,1
472,758,1
472,154,1
472,179,1
473,2,1
474,1,1
474,2,1
475,1,1
476,3,1
476,4,1
476,1,1
476,5,1
477,1,1
477,9,1
478,52,1
478,759,1
478,53,1
478,3,1
478,1,1
478,760,1
478,761,1
478,10,1
478,55,1
479,9,1
479,1,1
480,1,1
481,762,1
482,282,1
482,10,1
482,43,1
482,375,1
482,272,1
482,180,1
482,160,1
482,283,1
482,280,1
482,301,1
482,156,1
482,716,1
482,165,1
482,763,1
482,694,1
482,764,1
482,3,1
482,1,1
483,1,1
483,9,1
484,1,1
485,765,1
485,282,1
485,766,1
485,1,1
486,1,1
487,3,1
487,1,1
488,3,1
488,4,1
488,1,1
488,5,1
489,1,1
489,145,1
489,476,1
489,27,1
489,23,1
489,250,1
490,1,1
491,1,1
491,55,1
491,54,1
492,1,1
493,1,1
493,2,1
493,9,1
494,1,1
494,46,1
494,140,1
494,177,1
495,667,1
495,4,1
495,767,1
495,9,1
495,1,1
495,146,1
496,1,1
497,9,1
497,1,1
498,9,1
498,2,1
498,1,1
499,1,1
500,2,1
501,46,1
501,1,1
502,9,1
502,55,1
502,402,1
502,1,1
502,320,1
503,1,1
504,768,1
504,486,1
504,769,1
504,421,1
504,770,1
504,2,1
504,659,1
505,89,1
506,501,1
506,46,1
506,141,1
506,140,1
506,142,1
506,164,1
506,1,1
506,17,1
506,771,1
506,80,1
507,772,1
508,3,1
508,1,1
508,173,1
508,773,1
509,367,1
509,396,1
510,25,1
511,667,1
511,4,1
511,767,1
511,9,1
511,1,1
511,146,1
512,1,1
512,112,1
513,1,1
514,1,1
515,9,1
515,1,1
516,650,1
516,648,1
516,289,1
517,1,1
518,9,1
518,1,1
519,538,1
519,774,1
519,775,1
520,1,1
521,1,1
522,54,1
522,1,1
523,3,1
523,2,1
523,1,1
524,106,1
525,17,1
525,776,1
525,777,1
525,471,1
525,778,1
525,779,1
525,780,1
525,781,1
525,254,1
526,1,1
527,9,1
527,1,1
528,9,1
528,1,1
529,4,1
529,1,1
529,9,1
529,248,1
529,782,1
529,783,1
529,771,1
529,691,1
530,9,1
530,1,1
531,784,1
531,191,1
531,639,1
531,45,1
532,46,1
532,1,1
532,603,1
533,10,1
533,252,1
533,43,1
533,253,1
533,44,1
534,4,1
534,1,1
534,9,1
535,2,1
536,194,1
537,9,1
537,1,1
538,1,1
539,1,1
540,2,1
541,1,1
542,1,1
542,9,1
542,543,1
543,213,1
544,10,1
544,43,1
544,4,1
544,1,1
544,9,1
544,5,1
545,46,1
545,140,1
545,141,1
545,142,1
545,165,1
545,80,1
545,164,1
545,1,1
545,17,1
546,171,1
546,47,1
546,177,1
546,46,1
547,140,1
547,141,1
547,142,1
547,35,1
548,1,1
549,9,1
549,55,1
549,1,1
550,4,1
550,1,1
550,9,1
551,785,1
552,786,1
552,787,1
552,168,1
552,88,1
552,1,1
552,9,1
553,3,1
553,1,1
554,358,1
555,1,1
556,9,1
556,1,1
557,476,1
557,116,1
558,9,1
558,2,1
558,1,1
559,1,1
560,1,1
561,9,1
561,88,1
561,1,1
562,788,1
562,789,1
562,790,1
562,764,1
563,476,1
563,33,1
563,1,1
564,140,1
564,141,1
564,142,1
564,35,1
565,1,1
566,9,1
566,88,1
566,1,1
567,10,1
567,301,1
567,791,1
567,252,1
567,318,1
567,9,1
567,362,1
567,682,1
567,792,1
567,365,1
567,677,1
567,793,1
567,114,1
567,1,1
567,364,1
567,115,1
567,363,1
567,794,1
567,380,1
567,122,1
567,795,1
567,796,1
567,611,1
567,678,1
567,394,1
568,168,1
